dt,orderid,userid,itemid,price,unitsold,gmv,product_profit,discount,total_profit
20210601,32461993,919879,12,27000,1,27000,10800,4050,6750
20210601,33003144,792127,12,27000,1,27000,10800,4050,6750
20210601,33162276,858720,12,27000,1,27000,10800,4050,6750
20210601,33297197,258726,12,27000,1,27000,10800,4050,6750
20210601,33500916,500785,12,27000,1,27000,10800,4050,6750
20210601,33592691,985002,12,27000,1,27000,10800,4050,6750
20210601,34248173,113415,12,27000,1,27000,10800,4050,6750
20210601,34387934,904531,12,27000,1,27000,10800,4050,6750
20210601,34875057,660894,12,27000,1,27000,10800,4050,6750
20210601,34877224,213910,12,27000,1,27000,10800,4050,6750
20210601,34937557,973098,12,27000,1,27000,10800,4050,6750
20210601,35042362,347917,12,27000,1,27000,10800,4050,6750
20210601,35256702,400294,12,27000,1,27000,10800,4050,6750
20210601,35395162,941381,12,27000,1,27000,10800,4050,6750
20210601,35622875,301430,12,27000,1,27000,10800,4050,6750
20210601,35753684,748981,12,27000,1,27000,10800,4050,6750
20210601,36022566,959038,12,27000,1,27000,10800,4050,6750
20210601,36577974,519033,12,27000,1,27000,10800,4050,6750
20210601,36710673,244460,12,27000,1,27000,10800,4050,6750
20210601,36841406,819151,12,27000,1,27000,10800,4050,6750
20210601,37245607,394369,12,27000,1,27000,10800,4050,6750
20210601,37482509,995561,12,27000,1,27000,10800,4050,6750
20210601,37618310,714500,12,27000,1,27000,10800,4050,6750
20210601,37698674,992636,12,27000,1,27000,10800,4050,6750
20210601,37738178,831996,12,27000,1,27000,10800,4050,6750
20210601,38106829,514140,12,27000,1,27000,10800,4050,6750
20210601,38609549,491705,12,27000,1,27000,10800,4050,6750
20210601,38624754,861857,12,27000,1,27000,10800,4050,6750
20210601,38664912,457004,12,27000,1,27000,10800,4050,6750
20210601,38858385,943565,12,27000,1,27000,10800,4050,6750
20210601,39048758,197291,12,27000,1,27000,10800,4050,6750
20210601,39104273,692255,12,27000,1,27000,10800,4050,6750
20210601,39441796,240258,12,27000,1,27000,10800,4050,6750
20210601,39709053,583821,12,27000,1,27000,10800,4050,6750
20210601,39967127,155929,12,27000,1,27000,10800,4050,6750
20210601,40123602,831367,12,27000,1,27000,10800,4050,6750
20210601,40247162,803117,12,27000,1,27000,10800,4050,6750
20210601,40247866,687575,12,27000,1,27000,10800,4050,6750
20210601,40301808,144226,12,27000,1,27000,10800,4050,6750
20210601,40320632,594221,12,27000,1,27000,10800,4050,6750
20210601,40607387,154359,12,27000,1,27000,10800,4050,6750
20210601,40651514,689737,12,27000,1,27000,10800,4050,6750
20210601,40737072,957343,12,27000,1,27000,10800,4050,6750
20210601,40808296,694049,12,27000,1,27000,10800,4050,6750
20210601,40826380,329147,12,27000,1,27000,10800,4050,6750
20210601,40838330,849347,12,27000,1,27000,10800,4050,6750
20210601,41214692,749631,12,27000,1,27000,10800,4050,6750
20210601,41226853,577089,12,27000,1,27000,10800,4050,6750
20210601,41400009,779115,12,27000,1,27000,10800,4050,6750
20210601,41409716,370418,12,27000,1,27000,10800,4050,6750
20210601,41490657,396279,12,27000,1,27000,10800,4050,6750
20210601,41662804,406055,12,27000,1,27000,10800,4050,6750
20210601,41806246,361639,12,27000,1,27000,10800,4050,6750
20210601,41985010,462572,12,27000,1,27000,10800,4050,6750
20210601,42085883,924157,12,27000,1,27000,10800,4050,6750
20210601,42096471,923410,12,27000,1,27000,10800,4050,6750
20210601,42760123,351190,12,27000,1,27000,10800,4050,6750
20210601,42773657,894422,12,27000,1,27000,10800,4050,6750
20210601,42850552,716674,12,27000,1,27000,10800,4050,6750
20210601,42945186,534121,12,27000,1,27000,10800,4050,6750
20210601,43235336,475302,12,27000,1,27000,10800,4050,6750
20210601,43906418,475329,12,27000,1,27000,10800,4050,6750
20210601,44230693,993810,12,27000,1,27000,10800,4050,6750
20210601,44292005,110715,12,27000,1,27000,10800,4050,6750
20210601,44514158,838702,12,27000,1,27000,10800,4050,6750
20210601,44553445,964159,12,27000,1,27000,10800,4050,6750
20210601,44604720,621379,12,27000,1,27000,10800,4050,6750
20210601,44700825,102942,12,27000,1,27000,10800,4050,6750
20210601,44973816,670063,12,27000,1,27000,10800,4050,6750
20210601,45440471,420885,12,27000,1,27000,10800,4050,6750
20210601,45534853,589878,12,27000,1,27000,10800,4050,6750
20210601,45610351,123131,12,27000,1,27000,10800,4050,6750
20210601,46271678,531149,12,27000,1,27000,10800,4050,6750
20210601,46331991,880314,12,27000,1,27000,10800,4050,6750
20210601,46457763,120969,12,27000,1,27000,10800,4050,6750
20210601,47845441,496928,12,27000,1,27000,10800,4050,6750
20210601,47930040,987568,12,27000,1,27000,10800,4050,6750
20210601,48027977,816301,12,27000,1,27000,10800,4050,6750
20210601,48287489,315395,12,27000,1,27000,10800,4050,6750
20210601,49209818,249308,12,27000,1,27000,10800,4050,6750
20210601,49293636,931566,12,27000,1,27000,10800,4050,6750
20210601,49424091,386027,12,27000,1,27000,10800,4050,6750
20210601,49642958,517341,12,27000,1,27000,10800,4050,6750
20210601,50052853,849251,12,27000,1,27000,10800,4050,6750
20210601,50122520,281349,12,27000,1,27000,10800,4050,6750
20210601,50326472,737403,12,27000,1,27000,10800,4050,6750
20210601,50516764,723218,12,27000,1,27000,10800,4050,6750
20210601,50830999,330337,12,27000,1,27000,10800,4050,6750
20210601,50940321,882563,12,27000,1,27000,10800,4050,6750
20210601,50952196,976073,12,27000,1,27000,10800,4050,6750
20210601,51096907,800352,12,27000,1,27000,10800,4050,6750
20210601,51674072,587515,12,27000,1,27000,10800,4050,6750
20210601,51834309,733043,12,27000,1,27000,10800,4050,6750
20210601,52086554,298324,12,27000,1,27000,10800,4050,6750
20210601,52090158,798414,12,27000,1,27000,10800,4050,6750
20210601,52209916,195697,12,27000,1,27000,10800,4050,6750
20210601,52292803,578384,12,27000,1,27000,10800,4050,6750
20210601,52660503,658345,12,27000,1,27000,10800,4050,6750
20210601,52702526,290590,12,27000,1,27000,10800,4050,6750
20210601,53301725,829391,12,27000,1,27000,10800,4050,6750
20210601,53496874,966618,12,27000,1,27000,10800,4050,6750
20210601,53544701,738272,12,27000,1,27000,10800,4050,6750
20210601,53637166,706762,12,27000,1,27000,10800,4050,6750
20210601,53821828,712480,12,27000,1,27000,10800,4050,6750
20210601,53827292,766459,12,27000,1,27000,10800,4050,6750
20210601,53888754,881385,12,27000,1,27000,10800,4050,6750
20210601,53960273,392807,12,27000,1,27000,10800,4050,6750
20210601,54029645,702991,12,27000,1,27000,10800,4050,6750
20210601,54072942,609258,12,27000,1,27000,10800,4050,6750
20210601,54209170,204725,12,27000,1,27000,10800,4050,6750
20210601,54227599,964940,12,27000,1,27000,10800,4050,6750
20210601,54320100,480519,12,27000,1,27000,10800,4050,6750
20210601,54553889,861026,12,27000,1,27000,10800,4050,6750
20210601,54661286,810948,12,27000,1,27000,10800,4050,6750
20210601,55221653,134073,12,27000,1,27000,10800,4050,6750
20210601,55346554,215594,12,27000,1,27000,10800,4050,6750
20210601,56827794,835538,12,27000,1,27000,10800,4050,6750
20210601,57580073,113884,12,27000,1,27000,10800,4050,6750
20210601,58380660,980831,12,27000,1,27000,10800,4050,6750
20210601,58448280,715368,12,27000,1,27000,10800,4050,6750
20210601,58523515,509944,12,27000,1,27000,10800,4050,6750
20210601,58650094,601279,12,27000,1,27000,10800,4050,6750
20210601,58775351,303881,12,27000,1,27000,10800,4050,6750
20210601,59019894,260959,12,27000,1,27000,10800,4050,6750
20210601,59385671,298653,12,27000,1,27000,10800,4050,6750
20210601,59958483,329488,12,27000,1,27000,10800,4050,6750
20210601,59986650,431880,12,27000,1,27000,10800,4050,6750
20210601,60044678,199239,12,27000,1,27000,10800,4050,6750
20210601,60331519,101038,12,27000,1,27000,10800,4050,6750
20210601,60446767,985092,12,27000,1,27000,10800,4050,6750
20210601,60497060,519245,12,27000,1,27000,10800,4050,6750
20210601,60584647,572473,12,27000,1,27000,10800,4050,6750
20210601,61003706,377093,12,27000,1,27000,10800,4050,6750
20210601,61357364,189213,12,27000,1,27000,10800,4050,6750
20210601,61825133,255639,12,27000,1,27000,10800,4050,6750
20210601,61852250,507743,12,27000,1,27000,10800,4050,6750
20210601,62049536,595488,12,27000,1,27000,10800,4050,6750
20210601,62261513,899430,12,27000,1,27000,10800,4050,6750
20210601,62310822,466603,12,27000,1,27000,10800,4050,6750
20210601,62404851,562766,12,27000,1,27000,10800,4050,6750
20210601,62405859,531253,12,27000,1,27000,10800,4050,6750
20210601,62647491,708400,12,27000,1,27000,10800,4050,6750
20210601,62832467,994400,12,27000,1,27000,10800,4050,6750
20210601,63285332,964557,12,27000,1,27000,10800,4050,6750
20210601,63518580,917588,12,27000,1,27000,10800,4050,6750
20210601,63526017,667720,12,27000,1,27000,10800,4050,6750
20210601,63576506,481960,12,27000,1,27000,10800,4050,6750
20210601,63617615,167181,12,27000,1,27000,10800,4050,6750
20210601,63849279,909513,12,27000,1,27000,10800,4050,6750
20210601,63938421,363056,12,27000,1,27000,10800,4050,6750
20210601,64126220,387471,12,27000,1,27000,10800,4050,6750
20210601,64241575,629155,12,27000,1,27000,10800,4050,6750
20210601,64672206,739015,12,27000,1,27000,10800,4050,6750
20210601,65167824,516196,12,27000,1,27000,10800,4050,6750
20210601,65228661,504656,12,27000,1,27000,10800,4050,6750
20210601,65501824,189446,12,27000,1,27000,10800,4050,6750
20210601,65518116,252921,12,27000,1,27000,10800,4050,6750
20210601,65626766,611960,12,27000,1,27000,10800,4050,6750
20210601,65649000,392418,12,27000,1,27000,10800,4050,6750
20210601,65748799,210584,12,27000,1,27000,10800,4050,6750
20210601,65989497,624738,12,27000,1,27000,10800,4050,6750
20210601,66027459,797392,12,27000,1,27000,10800,4050,6750
20210601,66254826,478794,12,27000,1,27000,10800,4050,6750
20210601,66894863,240031,12,27000,1,27000,10800,4050,6750
20210601,67238514,916793,12,27000,1,27000,10800,4050,6750
20210601,67683916,966925,12,27000,1,27000,10800,4050,6750
20210601,68121757,673942,12,27000,1,27000,10800,4050,6750
20210601,68378596,468864,12,27000,1,27000,10800,4050,6750
20210601,68594514,871236,12,27000,1,27000,10800,4050,6750
20210601,68708073,404126,12,27000,1,27000,10800,4050,6750
20210601,68938114,658344,12,27000,1,27000,10800,4050,6750
20210601,69333255,270905,12,27000,1,27000,10800,4050,6750
20210601,69549406,703786,12,27000,1,27000,10800,4050,6750
20210601,70204992,166500,12,27000,1,27000,10800,4050,6750
20210601,70571232,215574,12,27000,1,27000,10800,4050,6750
20210601,70836252,540869,12,27000,1,27000,10800,4050,6750
20210601,70891078,146841,12,27000,1,27000,10800,4050,6750
20210601,71086888,770680,12,27000,1,27000,10800,4050,6750
20210601,71628112,609332,12,27000,1,27000,10800,4050,6750
20210601,71688110,342189,12,27000,1,27000,10800,4050,6750
20210601,72005339,305896,12,27000,1,27000,10800,4050,6750
20210601,72255841,981931,12,27000,1,27000,10800,4050,6750
20210601,72335433,493518,12,27000,1,27000,10800,4050,6750
20210601,72404670,602795,12,27000,1,27000,10800,4050,6750
20210601,72509801,557247,12,27000,1,27000,10800,4050,6750
20210601,72541635,441331,12,27000,1,27000,10800,4050,6750
20210601,72541648,941310,12,27000,1,27000,10800,4050,6750
20210601,72979849,210067,12,27000,1,27000,10800,4050,6750
20210601,73009119,212159,12,27000,1,27000,10800,4050,6750
20210601,73530495,323732,12,27000,1,27000,10800,4050,6750
20210601,74003609,567323,12,27000,1,27000,10800,4050,6750
20210601,75120563,155285,12,27000,1,27000,10800,4050,6750
20210601,75398651,327072,12,27000,1,27000,10800,4050,6750
20210601,75458098,970773,12,27000,1,27000,10800,4050,6750
20210601,75535503,103029,12,27000,1,27000,10800,4050,6750
20210601,75550002,662452,12,27000,1,27000,10800,4050,6750
20210601,75773069,681719,12,27000,1,27000,10800,4050,6750
20210601,75810118,447139,12,27000,1,27000,10800,4050,6750
20210601,75919292,904686,12,27000,1,27000,10800,4050,6750
20210601,76048898,855734,12,27000,1,27000,10800,4050,6750
20210601,76073393,432799,12,27000,1,27000,10800,4050,6750
20210601,76505992,224423,12,27000,1,27000,10800,4050,6750
20210601,76837231,341416,12,27000,1,27000,10800,4050,6750
20210601,76918137,588583,12,27000,1,27000,10800,4050,6750
20210601,77443440,524137,12,27000,1,27000,10800,4050,6750
20210601,77947183,341345,12,27000,1,27000,10800,4050,6750
20210601,77954307,128400,12,27000,1,27000,10800,4050,6750
20210601,77997987,792531,12,27000,1,27000,10800,4050,6750
20210601,78173398,375088,12,27000,1,27000,10800,4050,6750
20210601,78722575,792464,12,27000,1,27000,10800,4050,6750
20210601,79048657,928718,12,27000,1,27000,10800,4050,6750
20210601,79181161,755099,12,27000,1,27000,10800,4050,6750
20210601,79230875,510616,12,27000,1,27000,10800,4050,6750
20210601,79516869,121089,12,27000,1,27000,10800,4050,6750
20210601,80178911,100617,12,27000,1,27000,10800,4050,6750
20210601,80488215,681571,12,27000,1,27000,10800,4050,6750
20210601,80614166,250704,12,27000,1,27000,10800,4050,6750
20210601,80626851,615661,12,27000,1,27000,10800,4050,6750
20210601,80915711,176637,12,27000,1,27000,10800,4050,6750
20210601,81276728,301508,12,27000,1,27000,10800,4050,6750
20210601,81332302,640757,12,27000,1,27000,10800,4050,6750
20210601,81448787,269335,12,27000,1,27000,10800,4050,6750
20210601,81652311,397871,12,27000,1,27000,10800,4050,6750
20210601,81947426,725394,12,27000,1,27000,10800,4050,6750
20210601,81968469,172916,12,27000,1,27000,10800,4050,6750
20210601,82121161,795192,12,27000,1,27000,10800,4050,6750
20210601,82155564,254379,12,27000,1,27000,10800,4050,6750
20210601,82201506,555681,12,27000,1,27000,10800,4050,6750
20210601,82227970,792948,12,27000,1,27000,10800,4050,6750
20210601,82303607,312632,12,27000,1,27000,10800,4050,6750
20210601,82377943,607863,12,27000,1,27000,10800,4050,6750
20210601,82855975,213800,12,27000,1,27000,10800,4050,6750
20210601,82863224,826536,12,27000,1,27000,10800,4050,6750
20210601,82890644,974435,12,27000,1,27000,10800,4050,6750
20210601,83054361,452038,12,27000,1,27000,10800,4050,6750
20210601,83097212,781909,12,27000,1,27000,10800,4050,6750
20210601,83112651,752811,12,27000,1,27000,10800,4050,6750
20210601,83138090,817892,12,27000,1,27000,10800,4050,6750
20210601,83279846,154378,12,27000,1,27000,10800,4050,6750
20210601,83460545,154477,12,27000,1,27000,10800,4050,6750
20210601,83565835,908695,12,27000,1,27000,10800,4050,6750
20210601,83677419,190000,12,27000,1,27000,10800,4050,6750
20210601,83793823,495466,12,27000,1,27000,10800,4050,6750
20210601,83968150,768888,12,27000,1,27000,10800,4050,6750
20210601,84291484,704945,12,27000,1,27000,10800,4050,6750
20210601,84936098,498468,12,27000,1,27000,10800,4050,6750
20210601,85187508,460181,12,27000,1,27000,10800,4050,6750
20210601,85325272,169963,12,27000,1,27000,10800,4050,6750
20210601,85534676,380046,12,27000,1,27000,10800,4050,6750
20210601,85983254,853309,12,27000,1,27000,10800,4050,6750
20210601,86419243,629757,12,27000,1,27000,10800,4050,6750
20210601,86488666,480576,12,27000,1,27000,10800,4050,6750
20210601,86688878,277836,12,27000,1,27000,10800,4050,6750
20210601,87258047,627538,12,27000,1,27000,10800,4050,6750
20210601,87396526,498224,12,27000,1,27000,10800,4050,6750
20210601,87428556,727348,12,27000,1,27000,10800,4050,6750
20210601,87483199,372481,12,27000,1,27000,10800,4050,6750
20210601,87554824,298396,12,27000,1,27000,10800,4050,6750
20210601,87662265,874438,12,27000,1,27000,10800,4050,6750
20210601,87683467,515027,12,27000,1,27000,10800,4050,6750
20210601,87900320,912209,12,27000,1,27000,10800,4050,6750
20210601,88256861,175285,12,27000,1,27000,10800,4050,6750
20210601,88370053,623357,12,27000,1,27000,10800,4050,6750
20210601,88424283,492458,12,27000,1,27000,10800,4050,6750
20210601,88915439,257583,12,27000,1,27000,10800,4050,6750
20210601,88984758,466503,12,27000,1,27000,10800,4050,6750
20210601,89076785,727802,12,27000,1,27000,10800,4050,6750
20210601,89225936,261048,12,27000,1,27000,10800,4050,6750
20210601,89514414,370255,12,27000,1,27000,10800,4050,6750
20210601,89613561,679483,12,27000,1,27000,10800,4050,6750
20210601,89753410,595916,12,27000,1,27000,10800,4050,6750
20210601,89834394,653607,12,27000,1,27000,10800,4050,6750
20210601,89836762,653711,12,27000,1,27000,10800,4050,6750
20210601,89902894,418879,12,27000,1,27000,10800,4050,6750
20210601,90276616,775819,12,27000,1,27000,10800,4050,6750
20210601,90597311,417625,12,27000,1,27000,10800,4050,6750
20210601,91089524,309894,12,27000,1,27000,10800,4050,6750
20210601,91133231,629451,12,27000,1,27000,10800,4050,6750
20210601,91326644,400110,12,27000,1,27000,10800,4050,6750
20210601,92194227,924055,12,27000,1,27000,10800,4050,6750
20210601,92323542,776469,12,27000,1,27000,10800,4050,6750
20210601,92755807,687788,12,27000,1,27000,10800,4050,6750
20210601,92910083,176324,12,27000,1,27000,10800,4050,6750
20210601,93790872,559175,12,27000,1,27000,10800,4050,6750
20210601,93942956,442634,12,27000,1,27000,10800,4050,6750
20210601,94373265,988706,12,27000,1,27000,10800,4050,6750
20210601,94430112,100681,12,27000,1,27000,10800,4050,6750
20210601,94501163,706366,12,27000,1,27000,10800,4050,6750
20210601,94615728,383003,12,27000,1,27000,10800,4050,6750
20210601,94758315,454462,12,27000,1,27000,10800,4050,6750
20210601,94899215,173054,12,27000,1,27000,10800,4050,6750
20210601,95187601,718438,12,27000,1,27000,10800,4050,6750
20210601,95197046,257556,12,27000,1,27000,10800,4050,6750
20210601,95216958,451936,12,27000,1,27000,10800,4050,6750
20210601,95272942,515897,12,27000,1,27000,10800,4050,6750
20210601,95293734,635381,12,27000,1,27000,10800,4050,6750
20210601,95344286,558682,12,27000,1,27000,10800,4050,6750
20210601,95586002,309004,12,27000,1,27000,10800,4050,6750
20210601,95646212,287443,12,27000,1,27000,10800,4050,6750
20210601,95833499,686069,12,27000,1,27000,10800,4050,6750
20210601,96060358,499371,12,27000,1,27000,10800,4050,6750
20210601,96561783,656493,12,27000,1,27000,10800,4050,6750
20210601,96818035,941068,12,27000,1,27000,10800,4050,6750
20210601,96858980,476566,12,27000,1,27000,10800,4050,6750
20210601,97052312,902968,12,27000,1,27000,10800,4050,6750
20210601,97145847,767995,12,27000,1,27000,10800,4050,6750
20210601,97204523,237809,12,27000,1,27000,10800,4050,6750
20210601,97404239,390298,12,27000,1,27000,10800,4050,6750
20210601,97450170,954104,12,27000,1,27000,10800,4050,6750
20210601,97995900,596689,12,27000,1,27000,10800,4050,6750
20210601,98021898,552911,12,27000,1,27000,10800,4050,6750
20210601,98369825,590054,12,27000,1,27000,10800,4050,6750
20210601,98507425,727761,12,27000,1,27000,10800,4050,6750
20210601,98556329,788974,12,27000,1,27000,10800,4050,6750
20210601,99406631,221164,12,27000,1,27000,10800,4050,6750
20210601,99905083,969944,12,27000,1,27000,10800,4050,6750
20210601,99976200,894659,12,27000,1,27000,10800,4050,6750
20210601,81327148,556701,13,33000,1,33000,9900,1650,8250
20210601,81440165,412659,13,33000,1,33000,9900,1650,8250
20210601,10610504,769971,13,33000,1,33000,9900,1650,8250
20210601,11227561,555640,13,33000,1,33000,9900,1650,8250
20210601,11354852,352845,13,33000,1,33000,9900,1650,8250
20210601,11468280,693015,13,33000,1,33000,9900,1650,8250
20210601,11513972,326161,13,33000,1,33000,9900,1650,8250
20210601,11656267,506020,13,33000,1,33000,9900,1650,8250
20210601,11740203,838496,13,33000,1,33000,9900,1650,8250
20210601,11906811,854943,13,33000,1,33000,9900,1650,8250
20210601,12104530,180479,13,33000,1,33000,9900,1650,8250
20210601,12230942,400664,13,33000,1,33000,9900,1650,8250
20210601,12703786,862017,13,33000,1,33000,9900,1650,8250
20210601,13329916,562413,13,33000,1,33000,9900,1650,8250
20210601,13770965,253842,13,33000,1,33000,9900,1650,8250
20210601,14066387,551849,13,33000,1,33000,9900,1650,8250
20210601,15132097,190051,13,33000,1,33000,9900,1650,8250
20210601,15527504,372551,13,33000,1,33000,9900,1650,8250
20210601,15756288,518550,13,33000,1,33000,9900,1650,8250
20210601,17211508,807474,13,33000,1,33000,9900,1650,8250
20210601,18033487,342790,13,33000,1,33000,9900,1650,8250
20210601,18172927,589599,13,33000,1,33000,9900,1650,8250
20210601,18590585,944202,13,33000,1,33000,9900,1650,8250
20210601,19077245,854874,13,33000,1,33000,9900,1650,8250
20210601,20735920,430341,13,33000,1,33000,9900,1650,8250
20210601,20811030,992619,13,33000,1,33000,9900,1650,8250
20210601,20850297,116785,13,33000,1,33000,9900,1650,8250
20210601,21401479,409406,13,33000,1,33000,9900,1650,8250
20210601,21477790,574742,13,33000,1,33000,9900,1650,8250
20210601,21778505,370658,13,33000,1,33000,9900,1650,8250
20210601,21836706,755468,13,33000,1,33000,9900,1650,8250
20210601,21996658,572907,13,33000,1,33000,9900,1650,8250
20210601,22319198,840026,13,33000,1,33000,9900,1650,8250
20210601,22354986,939241,13,33000,1,33000,9900,1650,8250
20210601,22558768,858732,13,33000,1,33000,9900,1650,8250
20210601,23371014,814807,13,33000,1,33000,9900,1650,8250
20210601,24637680,271081,13,33000,1,33000,9900,1650,8250
20210601,24662440,378061,13,33000,1,33000,9900,1650,8250
20210601,24956375,700785,13,33000,1,33000,9900,1650,8250
20210601,24992048,855597,13,33000,1,33000,9900,1650,8250
20210601,25466414,394838,13,33000,1,33000,9900,1650,8250
20210601,26636379,162918,13,33000,1,33000,9900,1650,8250
20210601,26749585,865727,13,33000,1,33000,9900,1650,8250
20210601,27155640,762239,13,33000,1,33000,9900,1650,8250
20210601,27329358,469191,13,33000,1,33000,9900,1650,8250
20210601,27671272,346000,13,33000,1,33000,9900,1650,8250
20210601,28914331,405261,13,33000,1,33000,9900,1650,8250
20210601,29192563,238287,13,33000,1,33000,9900,1650,8250
20210601,29696493,930495,13,33000,1,33000,9900,1650,8250
20210601,29884377,880964,13,33000,1,33000,9900,1650,8250
20210601,30497346,251138,13,33000,1,33000,9900,1650,8250
20210601,30573461,293739,13,33000,1,33000,9900,1650,8250
20210601,31023587,446338,13,33000,1,33000,9900,1650,8250
20210601,31239062,622663,13,33000,1,33000,9900,1650,8250
20210601,31950374,312014,13,33000,1,33000,9900,1650,8250
20210601,32742286,365928,13,33000,1,33000,9900,1650,8250
20210601,32831557,391553,13,33000,1,33000,9900,1650,8250
20210601,32893904,199964,13,33000,1,33000,9900,1650,8250
20210601,33733800,191772,13,33000,1,33000,9900,1650,8250
20210601,34075615,769544,13,33000,1,33000,9900,1650,8250
20210601,34919171,353206,13,33000,1,33000,9900,1650,8250
20210601,35864528,825934,13,33000,1,33000,9900,1650,8250
20210601,36027666,798246,13,33000,1,33000,9900,1650,8250
20210601,36884241,748993,13,33000,1,33000,9900,1650,8250
20210601,37530825,805407,13,33000,1,33000,9900,1650,8250
20210601,37999248,496552,13,33000,1,33000,9900,1650,8250
20210601,38935233,644969,13,33000,1,33000,9900,1650,8250
20210601,39043251,461140,13,33000,1,33000,9900,1650,8250
20210601,39189784,353390,13,33000,1,33000,9900,1650,8250
20210601,39206352,641082,13,33000,1,33000,9900,1650,8250
20210601,39529982,809660,13,33000,1,33000,9900,1650,8250
20210601,39539574,814723,13,33000,1,33000,9900,1650,8250
20210601,39541142,277908,13,33000,1,33000,9900,1650,8250
20210601,39699966,575881,13,33000,1,33000,9900,1650,8250
20210601,39708225,324297,13,33000,1,33000,9900,1650,8250
20210601,40780499,475307,13,33000,1,33000,9900,1650,8250
20210601,41108161,783698,13,33000,1,33000,9900,1650,8250
20210601,41266845,795359,13,33000,1,33000,9900,1650,8250
20210601,41429685,151401,13,33000,1,33000,9900,1650,8250
20210601,41686889,627494,13,33000,1,33000,9900,1650,8250
20210601,41863343,129214,13,33000,1,33000,9900,1650,8250
20210601,41923984,506456,13,33000,1,33000,9900,1650,8250
20210601,42549213,970409,13,33000,1,33000,9900,1650,8250
20210601,44110034,375192,13,33000,1,33000,9900,1650,8250
20210601,45242894,865151,13,33000,1,33000,9900,1650,8250
20210601,45278645,967875,13,33000,1,33000,9900,1650,8250
20210601,46004803,143773,13,33000,1,33000,9900,1650,8250
20210601,47105412,635697,13,33000,1,33000,9900,1650,8250
20210601,47407565,786568,13,33000,1,33000,9900,1650,8250
20210601,48146176,255124,13,33000,1,33000,9900,1650,8250
20210601,48469677,303175,13,33000,1,33000,9900,1650,8250
20210601,48799053,132251,13,33000,1,33000,9900,1650,8250
20210601,48923288,222587,13,33000,1,33000,9900,1650,8250
20210601,51062781,651212,13,33000,1,33000,9900,1650,8250
20210601,51567668,924234,13,33000,1,33000,9900,1650,8250
20210601,51931330,586171,13,33000,1,33000,9900,1650,8250
20210601,52279074,686816,13,33000,1,33000,9900,1650,8250
20210601,52706371,809541,13,33000,1,33000,9900,1650,8250
20210601,52907489,736793,13,33000,1,33000,9900,1650,8250
20210601,52992171,651617,13,33000,1,33000,9900,1650,8250
20210601,53891034,318930,13,33000,1,33000,9900,1650,8250
20210601,54612951,907379,13,33000,1,33000,9900,1650,8250
20210601,54657871,886722,13,33000,1,33000,9900,1650,8250
20210601,54719570,377779,13,33000,1,33000,9900,1650,8250
20210601,56784823,456147,13,33000,1,33000,9900,1650,8250
20210601,57096494,872221,13,33000,1,33000,9900,1650,8250
20210601,57915720,857930,13,33000,1,33000,9900,1650,8250
20210601,58362864,269284,13,33000,1,33000,9900,1650,8250
20210601,58652938,147616,13,33000,1,33000,9900,1650,8250
20210601,58922968,207575,13,33000,1,33000,9900,1650,8250
20210601,59441989,618606,13,33000,1,33000,9900,1650,8250
20210601,59473734,607423,13,33000,1,33000,9900,1650,8250
20210601,60480588,145142,13,33000,1,33000,9900,1650,8250
20210601,60766260,556618,13,33000,1,33000,9900,1650,8250
20210601,61123991,587918,13,33000,1,33000,9900,1650,8250
20210601,62144332,111896,13,33000,1,33000,9900,1650,8250
20210601,62178422,721654,13,33000,1,33000,9900,1650,8250
20210601,62732542,975879,13,33000,1,33000,9900,1650,8250
20210601,63516585,943990,13,33000,1,33000,9900,1650,8250
20210601,63591179,202650,13,33000,1,33000,9900,1650,8250
20210601,64451575,505209,13,33000,1,33000,9900,1650,8250
20210601,64623238,795454,13,33000,1,33000,9900,1650,8250
20210601,65220116,994309,13,33000,1,33000,9900,1650,8250
20210601,67030232,257150,13,33000,1,33000,9900,1650,8250
20210601,67576817,541333,13,33000,1,33000,9900,1650,8250
20210601,68394620,883581,13,33000,1,33000,9900,1650,8250
20210601,68426673,368263,13,33000,1,33000,9900,1650,8250
20210601,69775888,442765,13,33000,1,33000,9900,1650,8250
20210601,70218069,262247,13,33000,1,33000,9900,1650,8250
20210601,70499718,775426,13,33000,1,33000,9900,1650,8250
20210601,71148477,409283,13,33000,1,33000,9900,1650,8250
20210601,71650821,866282,13,33000,1,33000,9900,1650,8250
20210601,72736880,826586,13,33000,1,33000,9900,1650,8250
20210601,73157092,881989,13,33000,1,33000,9900,1650,8250
20210601,73415430,297573,13,33000,1,33000,9900,1650,8250
20210601,73618728,758111,13,33000,1,33000,9900,1650,8250
20210601,73861233,466899,13,33000,1,33000,9900,1650,8250
20210601,74072670,142947,13,33000,1,33000,9900,1650,8250
20210601,74445635,378356,13,33000,1,33000,9900,1650,8250
20210601,74617113,241195,13,33000,1,33000,9900,1650,8250
20210601,75377166,840092,13,33000,1,33000,9900,1650,8250
20210601,75613090,529780,13,33000,1,33000,9900,1650,8250
20210601,75920655,861570,13,33000,1,33000,9900,1650,8250
20210601,76241684,946680,13,33000,1,33000,9900,1650,8250
20210601,76668234,373408,13,33000,1,33000,9900,1650,8250
20210601,77617290,689763,13,33000,1,33000,9900,1650,8250
20210601,77752511,263942,13,33000,1,33000,9900,1650,8250
20210601,79269379,372230,13,33000,1,33000,9900,1650,8250
